Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-90,28.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-490awch1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-55,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-490awch2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,21.0,17.0,62.0,0.0,0.0,Evans-Al/CMn-1990-490aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,417.0,528.0,29.0,78.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-490ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-84,28.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-490htch1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-69,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-490htch2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,491.0,570.0,29.2,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-74,28.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610awch1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-38,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610awch2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,19.0,26.0,55.0,0.0,0.0,Evans-Al/CMn-1990-610aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,443.0,550.0,29.4,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-88,28.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610htch1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,-1,-1,-1,-1,-52,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Al/CMn-1990-610htch2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,402.0,494.0,33.3,77.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A3aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-45,100.0,-1,-1,48.0,26.0,26.0,0.0,0.0,Evans-V/Mn-1991-A3awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,329.0,447.0,36.4,80.5,-54,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A3ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,436.0,513.0,29.2,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A210aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-43,100.0,-1,-1,45.0,14.0,41.0,-1,-1,Evans-V/Mn-1991-A210awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,398.0,481.0,30.8,76.0,-47,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A210ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,478.0,546.0,28.2,78.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A435aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-43,100.0,-1,-1,41.0,7.0,52.0,0.0,0.0,Evans-V/Mn-1991-A435awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,446.0,526.0,-1,76.0,-30,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A435ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,488.0,548.0,25.6,77.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A600aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-42,100.0,-1,-1,35.0,6.0,59.0,0.0,0.0,Evans-V/Mn-1991-A600awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,458.0,547.0,25.6,76.0,-28,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A600ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,490.0,563.0,25.2,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A815aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-40,100.0,-1,-1,34.0,6.0,60.0,0.0,0.0,Evans-V/Mn-1991-A815awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,483.0,576.0,25.2,76.0,-22,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-A815ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,443.0,522.0,31.1,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B4aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-60,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B4awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,332.0,461.0,33.3,80.3,-80,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B4ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,456.0,534.0,25.0,79.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B215aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-69,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B215awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,434.0,515.0,29.8,78.9,-67,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B215ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,505.0,570.0,24.8,77.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B440aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-63,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B440awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,478.0,554.0,27.2,78.0,-51,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B440ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,509.0,576.0,25.6,77.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B610aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-59,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B610awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,493.0,569.0,27.0,77.0,-44,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B610ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,538.0,592.0,25.2,74.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B850aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-60,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B850awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,538.0,609.0,25.4,75.0,-40,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-B850ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,463.0,541.0,27.1,75.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C4aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-68,100.0,-1,-1,22.0,17.0,61.0,0.0,0.0,Evans-V/Mn-1991-C4awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,372.0,497.0,31.4,76.4,-81,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C4ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,486.0,545.0,29.6,78.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C190aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-66,100.0,-1,-1,25.0,3.0,72.0,0.0,0.0,Evans-V/Mn-1991-C190awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,455.0,533.0,28.4,77.9,-67,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C190ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,536.0,590.0,24.4,78.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C425aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-70,100.0,-1,-1,22.0,5.0,73.0,0.0,0.0,Evans-V/Mn-1991-C425awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,526.0,594.0,26.0,76.0,-62,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C425ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,521.0,589.0,22.6,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C595aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-70,100.0,-1,-1,19.0,4.0,77.0,0.0,0.0,Evans-V/Mn-1991-C595awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,527.0,600.0,26.0,75.0,-60,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C595ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,599.0,638.0,20.8,74.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C1005aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-55,100.0,-1,-1,12.0,3.0,85.0,0.0,0.0,Evans-V/Mn-1991-C1005awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,574.0,642.0,22.6,73.0,-36,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-C1005ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,500.0,571.0,28.8,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D4aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-62,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D4awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,414.0,518.0,29.2,78.4,-71,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D4ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,543.0,607.0,23.2,77.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D235aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-62,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D235awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,523.0,602.0,25.6,75.0,-59,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D235ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,578.0,617.0,21.8,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D410aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-67,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D410awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,538.0,626.0,21.8,74.0,-55,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D410ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,589.0,650.0,21.6,75.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D605aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-64,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D605awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,521.0,597.0,24.4,74.0,-44,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D605ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,639.0,681.0,19.6,71.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D830aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-61,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D830awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,570.0,647.0,24.0,74.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-V/Mn-1991-D830ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,402.0,494.0,33.3,77.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A<5aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-45,100.0,-1,-1,47.0,27.0,26.0,0.0,0.0,Evans-Nb/Mn-1991-A<5awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,329.0,447.0,36.4,80.5,-55,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A<5ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,450.0,532.0,28.0,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A120aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-33,100.0,-1,-1,27.0,60.0,13.0,0.0,0.0,Evans-Nb/Mn-1991-A120awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,415.0,497.0,24.6,78.7,-38,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A120ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,474.0,553.0,26.8,80.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A220aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-22,100.0,-1,-1,26.0,61.0,13.0,0.0,0.0,Evans-Nb/Mn-1991-A220awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,451.0,539.0,24.4,78.0,-27,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A220ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,522.0,580.0,25.0,76.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A450aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,-7,100.0,-1,-1,19.0,67.0,14.0,0.0,0.0,Evans-Nb/Mn-1991-A450awch
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,580.0,2.0,484.0,576.0,23.0,74.9,-4,100.0,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A450ht
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,250.0,14.0,549.0,614.0,24.0,70.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,Evans-Nb/Mn-1991-A880aw
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,200.0,0,0.0,0.0,-1,-1,-1,-1,13.0,100.0,-1,-1,24.0,61.0,15.0,0.0,0.0,Evans-Nb/Mn-1991-A880awch
