Carbon concentration (ppm),Silicon concentration (ppm),Manganese concentration (ppm),Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Sulphur concentration (ppm),Phosphorus concentration (ppm),Oxygen concentration (ppm),Nitrogen concentration (ppm),Current (A),Voltage (V),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),AC or DC,Electrode positive or negative,Nickel concentration (ppm),Chromium concentration (ppm),Molybdenum concentration (ppm),Vanadium concentration (ppm),Copper concentration (ppm),Titanium concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
0.2933333333333333,0.288888888888889,0.0425531914893617,0.1052631578947368,0.0,0,0.375,0.1463414634146341,0.9435028248587572,0.2931034482758621,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4380143617194692,0.3624149418760921,0.3152837525144201,0.3685044509622911,0.2404721157513822,0.2274411056630817,0.4027084201679213,0.503464068401172,0.3439267680389002,0.439553887129209,0.4756547647402723,0.3489005037933196,0.3574746492923641,0.4536795594257017,0.2097114571922235
0.16,0.4666666666666668,0.851063829787234,0.1052631578947368,0.0,0,0.3125,0.2439024390243902,0.7146892655367232,0.2456896551724138,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.8165926634091889,0.4194347438221326,0.840202676469348,0.8230172304815926,0.5104243970600042,0.2493456750751802,0.4560120642699895,0.6434243203739243,0.4404083292878973,0.8414097209417946,0.8798658846716252,0.329465356676722,0.140221248104738,0.5361539258116856,0.254339067060017
0.32,0.4222222222222223,0.3687943262411347,0.1052631578947368,0.0,0,0.3125,0.048780487804878,0.7429378531073447,0.1163793103448275,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.66897575694261,0.335122138237865,0.355114579647686,0.4667873002758522,0.2289891199277503,0.279440262012682,0.4027084201679213,0.503464068401172,0.3439267680389002,0.4190771567438543,0.417698023279527,0.5481107617384435,0.5552725220154264,0.4375496039458307,0.4097307128247254
0.32,0.4222222222222223,0.8723404255319148,0.1052631578947368,0.0,0,0.3125,0.048780487804878,0.7090395480225988,0.3146551724137931,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.4560083256009746,0.2641807921073462,0.0734955337222228,0.3685044509622911,0.3033572239964027,0.2868687129197678,0.4027084201679213,0.503464068401172,0.3439267680389002,0.3371702352024355,0.3641994927003773,0.5966986295299372,0.568242874325136,0.3300165674133568,0.4097307128247254
0.3400000000000001,0.488888888888889,0.723404255319149,0.1052631578947368,0.0,0,0.3125,0.0975609756097561,0.4124293785310734,0.2543103448275862,0.0,0.0,0.0,0.0,0.0,1.0,0.3614168336813708,0.5134067932458395,0.5361723093851137,0.616404106513096,0.2300137209436576,0.5542929455748549,0.401152852169993,0.5776572518407193,0.3094532047629797,0.6271676076161312,0.6270077450577882,0.4639556618975677,0.5233738863237902,0.432172952119207,0.4097307128247254
0.1266666666666666,0.488888888888889,0.6170212765957446,0.1052631578947368,0.0,0,0.25,0.073170731707317,0.4887005649717514,0.1896551724137931,0.0219780219780219,0.2537080405932865,0.3289473684210526,0.5833333333333333,0.0,1.0,0.445850844641572,0.3016343482553305,0.3916275662929533,0.3516169686427747,0.3186625467313253,0.0709111766742696,0.5943797492235641,0.3616956376054077,0.56519819461026,0.3576469655877902,0.3448805788801288,0.645286497321431,0.6947038093447984,0.7736318514713184,0.7343759451509226
0.44,0.0222222222222222,0.1489361702127659,1.0,0.0,3,1.0,0.4390243902439025,0.5847457627118644,0.2586206896551724,1.0,1.0,0.0,0.0,0.0,1.0,0.5375960167762482,0.2306683111234766,0.505664329142586,0.3899685215020343,0.312764996760241,0.3167449849636453,0.2558081083874975,0.3649984810863316,0.2863838685439056,0.2591027006082708,0.3240755947660151,0.6647216444380284,0.1985878334984283,0.3891597375062174,0.1708188241525703
0.3266666666666666,1.0,0.5673758865248227,0.1052631578947368,0.0,0,0.125,0.0975609756097561,0.7231638418079096,0.1336206896551724,0.0,0.0,0.0,0.0,0.0,1.0,0.4865731244313095,0.3549705492540663,0.5485629668383405,0.640037730466098,0.1069586574166804,0.2905829383733107,0.873267739541248,0.4077346170192868,0.2265125096233608,0.4049557538339527,0.4118097740082469,0.6092371179486072,0.6000200550731734,0.5074460776919387,0.4097307128247254
0.3266666666666666,1.0,0.5673758865248227,0.1052631578947368,0.0,0,0.125,0.0975609756097561,0.7231638418079096,0.1163793103448275,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.7089596521868227,0.4246701526695806,0.3383412520002019,0.3685044509622911,0.2797959610896995,0.2905829383733107,0.873267739541248,0.503464068401172,0.3439267680389002,0.3742843090258909,0.4117537421040659,0.6015574163090865,0.4904207604668813,0.432172952119207,0.4097307128247254
0.0666666666666666,0.4666666666666668,0.0567375886524822,0.1052631578947368,0.0,0,0.25,0.1463414634146341,0.7146892655367232,0.2456896551724138,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.6563309928296861,0.2824391157699573,0.512130356040452,0.5207091998595389,0.2883372513231263,0.4762854619039398,0.5429771477387719,0.5950230742055282,0.414856831167408,0.3781236959731449,0.3523109303494551,0.6695804312171778,0.5812132266348446,0.4626055470218809,0.4710374630112506
0.3266666666666666,0.6000000000000001,0.6028368794326242,0.1052631578947368,0.0,0,0.1875,0.1707317073170731,0.7909604519774012,0.1120689655172413,0.0,0.0,0.0,0.0,0.0,1.0,0.3168660545998059,0.3228584333015237,0.3562575241910137,0.0660526904419722,0.1975972595476742,0.2292982183898532,0.5932654999141446,0.3694690237421127,0.562744373957645,0.262207255479957,0.2681925792949309,0.6188115192779412,0.5251175278691358,0.4106663448127122,0.2097114571922235
0.2933333333333333,0.4444444444444445,0.6950354609929078,0.1052631578947368,0.0,0,0.25,0.048780487804878,0.5903954802259888,0.2931034482758621,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4383683714978686,0.250018163641203,0.4761704090493309,0.7054106202688941,0.4569736853822411,0.4038668147063683,0.4050417721648139,0.4798044570743514,0.4359394596988192,0.4267559306383623,0.4072955312224701,0.6015574163090865,0.6136391074091172,0.2740183468340535,0.2694429102777347
0.3866666666666667,0.488888888888889,0.574468085106383,0.1052631578947368,0.0,0,0.375,0.073170731707317,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.5911543709224746,0.2722503683108626,0.5155640911194881,0.6313434406154922,0.6028469218681612,0.7111354650604678,0.5999384764053963,0.6004991780232558,0.5331981976426978,0.397320630709415,0.4385030073936407,0.5821222691924892,0.5520299339379995,0.4429262557724543,0.5014062049896221
0.3933333333333333,0.5111111111111112,0.1134751773049646,0.1052631578947368,0.0,0,0.375,0.0975609756097561,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.4939403578706925,0.2691141604593576,0.3972558193500054,0.4057566381726302,0.3268653315693017,0.2652012403052726,0.4349765881792315,0.4446650619925094,0.3749275485175097,0.3115743222207421,0.3359641571169371,0.7181682990086715,0.5812132266348446,0.3353932192399805,0.1958212311066331
0.2733333333333332,0.6222222222222223,0.0851063829787234,0.1052631578947368,0.0,0,0.375,0.048780487804878,0.692090395480226,0.2887931034482758,0.0,0.0,0.0,0.0,0.0,1.0,0.6224975783761955,0.1835715095136208,0.5425181124326611,0.4656576123527078,0.2571090187941525,0.2868687129197678,0.4027084201679213,0.503464068401172,0.3439267680389002,0.1919144893445805,0.1843941840279116,0.6696760782547087,0.5702024153343834,0.4805628185588202,0.4097307128247254
0.0866666666666667,0.4222222222222223,0.3049645390070922,0.1052631578947368,0.0,0,0.3125,0.1463414634146341,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.4352543948787457,0.2839201495867376,0.4899918959648666,0.2029051588691082,0.2126144411761904,0.1121096833225639,0.5541348483665599,0.2531951871110323,0.4288622271073221,0.3960408350603302,0.3909487579899521,0.5869810559716385,0.5228466412411539,0.5235760331718098,0.4097307128247254
0.3133333333333333,0.3111111111111111,0.8581560283687942,0.1052631578947368,0.0,0,0.3125,0.0975609756097561,0.7259887005649717,0.2198275862068965,0.0,0.0,0.0,0.0,0.0,1.0,0.672931010486125,0.3118097174028146,0.3129976503975923,0.4204700954269326,0.2613007658986587,0.2701546983788248,0.4027084201679213,0.503464068401172,0.3439267680389002,0.3011139016804649,0.3905844255134215,0.6454445627800047,0.4599388738526953,0.37840643385297,0.4097307128247254
0.3133333333333333,0.3111111111111111,0.595744680851064,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.6892655367231639,0.25,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4106235190701641,0.2419188003930865,0.4616504283193272,0.4633982365064191,0.1304339029181865,0.2738689238323677,0.4027084201679213,0.503464068401172,0.3439267680389002,0.493305304390765,0.4711965538586765,0.4800877468303524,0.5585151100928538,0.6610623204121728,0.4646997454812402
0.1666666666666666,0.4666666666666668,0.6170212765957446,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.443502824858757,0.2112068965517241,0.0219780219780219,0.2537080405932865,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4610452523320613,0.3265931846404146,0.5838326492568571,0.3476963895611066,0.191316517661105,0.1400612952253276,0.5264687038885416,0.4206889676984247,0.3734435536942054,0.3640459438332136,0.3523109303494551,0.752179806462717,0.6687631047253806,0.6713282154485185,0.6127508000102184
0.3066666666666666,0.3555555555555557,0.7163120567375886,0.1052631578947368,0.0,0,0.375,0.048780487804878,0.7853107344632768,0.271551724137931,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4380143617194692,0.2446727534420603,0.4259701342749817,0.3685044509622911,0.2404721157513822,0.2292982183898532,0.4027084201679213,0.503464068401172,0.3439267680389002,0.4139579741475156,0.4414751479813712,0.382912011247365,0.5228466412411539,0.3837830856795937,0.2097114571922235
0.2866666666666666,0.488888888888889,0.6879432624113476,0.1052631578947368,0.0,4,0.125,0.073170731707317,0.6497175141242937,0.271551724137931,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.5734714369279673,0.4115655481496868,0.2415616153169653,0.3843449330908979,0.2598625714905272,0.249726458384339,0.5362156369822271,0.7567582906704047,0.1485510642464492,0.4241963393401929,0.4087816015163353,0.7035919386712234,0.5812132266348446,0.3879789162433203,0.2548491157533052
0.0866666666666667,0.4222222222222223,0.3049645390070922,0.1052631578947368,0.0,0,0.3125,0.1463414634146341,0.7146892655367232,0.2456896551724138,0.0,0.0,0.0,0.0,0.0,1.0,0.424053465322226,0.2839201495867376,0.7604477010491033,0.5128974246726671,0.0758752438519413,0.5327669074062273,0.1870631370434268,0.5933929779093887,0.6410381931895626,0.4013795613825017,0.3520646521775616,0.7293522669670249,0.832616295930646,0.4698095149055729,0.4097307128247254
0.2666666666666667,0.4222222222222223,0.099290780141844,0.1052631578947368,0.0,0,0.25,0.0975609756097561,0.7457627118644068,0.25,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4380143617194692,0.2446727534420603,0.4215426790045592,0.3685044509622911,0.2404721157513822,0.2292982183898532,0.4027084201679213,0.503464068401172,0.3439267680389002,0.3614863525350442,0.3641994927003773,0.5189580410635474,0.584455814712272,0.2439901381873777,0.2097114571922235
0.0933333333333333,0.5111111111111112,0.6453900709219859,0.1052631578947368,0.0,0,0.3125,0.2439024390243902,0.7146892655367232,0.2456896551724138,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4380143617194692,0.3456939106701989,0.4142472505880873,0.4238709650813814,0.2924160176127623,0.2035958222945172,0.5808326816837994,0.4499180685434112,0.2859159785599268,0.4062792002530076,0.4132398123979311,0.6015574163090865,0.5779706385574177,0.3166965371354621,0.358195489255381
0.3933333333333333,0.5111111111111112,0.1134751773049646,0.1052631578947368,0.0,0,0.375,0.0975609756097561,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.3907344630274859,0.3038469829138648,0.1359818622274374,0.1924162455528972,0.3191376810090234,0.2370769468666562,0.5800526766502285,0.5740410550415618,0.4118302641199031,0.3115743222207421,0.3359641571169371,0.7181682990086715,0.5812132266348446,0.4966927740386913,0.3958404867391349
0.32,0.4,0.5886524822695035,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.6751412429378532,0.2370689655172413,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.418072346445805,0.3585584779109209,0.2362903193577081,0.501807625893328,0.2637670539251841,0.2757260365591391,0.4027084201679213,0.503464068401172,0.3439267680389002,0.474108369654495,0.4697104835648112,0.4363586658180082,0.4904207604668813,0.4010759366468758,0.3542794881291079
0.3333333333333333,0.4666666666666668,0.6312056737588653,0.1052631578947368,0.0,0,0.25,0.1219512195121951,0.7514124293785311,0.1724137931034483,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.5319461796288394,0.3869185931424722,0.3041760755934516,0.3685044509622911,0.2184150539058381,0.2998685020071678,0.4594866520923062,0.503464068401172,0.3439267680389002,0.4190771567438543,0.3968930391654132,0.645286497321431,0.6428224001059628,0.1473791578199249,0.3845265006677281
0.0,0.9555555555555556,0.2553191489361702,0.8157894736842106,0.0,1,0.625,0.2195121951219512,0.7146892655367232,0.2456896551724138,0.8241758241758241,0.2146760343481655,0.9473684210526316,0.1458333333333333,0.0,1.0,0.7134208141064315,0.3972192365704285,0.793448921720046,0.6320403210984739,0.3303518161417549,0.3126971757688742,0.5001211392201371,0.7376440031584934,0.3483603114840846,0.2552633136610168,0.3820323362267604,0.7139948220249518,0.440899693737748,0.6349527466885742,0.6315202426982005
0.0733333333333333,0.4,0.049645390070922,0.1052631578947368,0.0,0,0.4375,0.1707317073170731,0.7146892655367232,0.2456896551724138,0.0,0.0,0.0,0.0,0.0,1.0,0.7368546644600165,0.318724444281074,0.5488603093797959,0.6196891005562992,0.3609346268927157,0.4252876983762137,0.6421806261680646,0.5888812428156598,0.4536445508032279,0.6025274782199701,0.4676229661720069,0.4603896361206359,0.6210491396673721,0.6579923288374021,0.4097307128247254
0.28,0.5111111111111112,0.375886524822695,0.1052631578947368,0.0,0,0.1875,0.073170731707317,0.7203389830508475,0.2241379310344827,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.5936981308021121,0.3031735892048811,0.1739136174218609,0.4702680794670012,0.4611269861388697,0.2887258256465392,0.6591542190497148,0.6930464452880187,0.0078060038245731,0.3519146982124497,0.3883870873948358,0.6693724291613838,0.560630592139594,0.3461465228932279,0.4097307128247254
0.0666666666666666,0.4666666666666668,0.0567375886524822,0.1052631578947368,0.0,0,0.25,0.1463414634146341,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.5032446727987526,0.2824391157699573,0.2757485550206967,0.2356885134967254,0.3129911278556585,0.1859076983700124,0.4664675036490162,0.4071402706881599,0.4403511345777854,0.3410096221496896,0.3315059462353414,0.5918398427507879,0.5812132266348446,0.6203557660510363,0.4097307128247254
0.2666666666666667,0.0888888888888889,0.4609929078014184,1.0,0.0,3,0.6875,0.3902439024390244,0.5706214689265536,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.6290231558910736,0.1987837352821951,0.324138663055265,0.3899685215020343,0.3747303233392627,0.3147585648484358,0.5943854908948323,0.6071777281208597,0.2248382127160262,0.2552633136610168,0.2809795562439223,0.4703701732720537,0.4904207604668813,0.4966927740386913,0.534742747595039
0.2666666666666667,0.4444444444444445,0.6808510638297872,0.1052631578947368,0.0,4,0.1875,0.048780487804878,0.5847457627118644,0.2327586206896552,0.0,0.0,0.0,0.0,0.0,1.0,0.5923732824182473,0.2989247711937395,0.5530721275385018,0.3735905483960541,0.1820561345818256,0.3221538547284251,0.5702313018337704,0.5583533594212895,0.4657050260898692,0.6664245442725079,0.6548528592556275,0.4907832727608259,0.2801848358871268,0.3031333082802384,0.2097114571922235
0.3066666666666666,0.488888888888889,0.595744680851064,0.1052631578947368,0.0,0,0.1875,0.1707317073170731,0.8757062146892656,0.1551724137931034,0.0,0.0,0.0,0.0,0.0,1.0,0.7836442270211788,0.3113649609075652,0.6429737993993169,0.5036833632048885,0.2749841939618608,0.2292982183898532,0.5154871000177269,0.4831181965332689,0.297461656203672,0.5065722319514827,0.6100556909859369,0.3544115433947784,0.2461278010499148,0.3999130411594648,0.2097114571922235
0.2733333333333332,0.6666666666666667,0.6170212765957446,0.1052631578947368,0.0,0,0.3125,0.024390243902439,0.7909604519774012,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.3986656035878783,0.6660346698473082,0.8004169111452071,0.8767172410679149,0.6093019025992851,1.0,0.5154871000177269,0.5579985099284386,0.8697656743351934,0.6027741434673943,0.6022208563173392,0.4962000339234794,0.4025763177785748,0.4106663448127122,0.4097307128247254
0.2666666666666667,0.4666666666666668,0.0851063829787234,0.1052631578947368,0.0,0,0.3125,0.0,0.6977401129943503,0.2758620689655172,0.0,0.0,0.0,0.0,0.0,1.0,0.4708824069940418,0.2383886868013894,0.1645000156108206,0.3689563261315489,0.3719708778489656,0.2980113892803964,0.4027084201679213,0.503464068401172,0.641837572347767,0.2519403913749997,0.3252348225776447,0.6029769194494148,0.510131936099337,0.6741222843172732,0.4097307128247254
0.3333333333333333,0.4666666666666668,0.6312056737588653,0.1052631578947368,0.0,0,0.25,0.1219512195121951,0.7514124293785311,0.146551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.5957938913240458,0.0,0.6125464270444348,0.4185809935085018,0.3488028991563182,0.2998685020071678,0.4594866520923062,0.5157702869969398,0.222866632573203,0.6053325543129313,0.5812160062801829,0.3200013073499137,0.5338081004468602,0.2977566564536146,0.2097114571922235
0.2533333333333333,0.5111111111111112,0.3829787234042553,0.1052631578947368,0.0,0,0.25,0.1219512195121951,0.7062146892655368,0.1810344827586207,0.0,0.0,0.0,0.0,0.0,1.0,0.6118337305108108,0.2466721490947137,0.3612534281539947,0.4322731117918165,0.2859393087283424,0.2868687129197678,0.3948845422650481,0.4468210749787431,0.2360451879957811,0.6715706097399172,0.6038667621471234,0.2986305005584379,0.5024628296553408,0.37840643385297,0.4097307128247254
0.1066666666666666,0.4222222222222223,0.3120567375886525,0.0,0.0,0,0.375,0.1951219512195121,0.7146892655367232,0.2456896551724138,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.5597383354604522,0.2802219127221347,0.4340685097246606,0.3474376556703639,0.3483081929221632,0.378754615970406,0.4994475931305997,0.4776235578137857,0.4428164577324924,0.4203569523929389,0.3775741253451646,0.5626871220758917,0.5228466412411539,0.5992238760209201,0.3528951457160161
0.12,0.5333333333333334,0.5531914893617021,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.6638418079096045,0.2112068965517241,0.0219780219780219,0.2537080405932865,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4305559923092525,0.3410527670730849,0.5361969556120171,0.6136111708628481,0.3851535667772643,0.3368899715010267,0.5321874766507974,0.756499622987576,0.4811996993494962,0.4024398133057535,0.3760880550512995,0.6258513502048334,0.639579812028535,0.8444111301208198,0.5723021111558225
0.2866666666666666,0.3333333333333333,0.8085106382978723,0.1052631578947368,0.0,0,0.4375,0.0975609756097561,0.6581920903954803,0.9224137931034484,0.0,0.0,0.0,0.0,0.0,1.0,0.4783178143771395,0.3174357945824881,0.5211422014111264,0.5062561573625506,0.4805277979414568,0.2292982183898532,0.4608706081138508,0.5103124446236507,0.2997538958889268,0.4536316392691403,0.4964597488543861,0.4703701732720537,0.4904207604668813,0.4742025558472688,0.3813401056183331
0.0533333333333333,0.4222222222222223,0.0780141843971631,0.1052631578947368,0.0,0,0.3125,0.1951219512195121,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.8771253902167926,0.3799729259338208,0.507887127543801,0.6453285221979251,0.3982638481427202,0.3850929688402559,0.4900240517974484,0.4225767679490673,0.5587685683253099,0.3333308482551815,0.3270477353537456,0.7035919386712234,0.6103965193316903,0.4966927740386913,0.4097307128247254
0.32,0.5111111111111112,0.3546099290780142,0.1052631578947368,0.0,0,0.3125,0.024390243902439,0.5706214689265536,0.2672413793103448,0.0,0.0,0.0,0.0,0.0,1.0,0.4179966533917713,0.4875472496097838,0.4414998346132556,0.3682785133776622,0.2333880231519473,0.2868687129197678,0.4027084201679213,0.503464068401172,0.4209149534220905,0.2395875810700025,0.3441675075832461,0.7376784162645018,0.4696930691216909,0.4859394703854439,0.4097307128247254
0.32,0.7111111111111112,0.5602836879432624,0.1052631578947368,0.0,0,0.1875,0.0975609756097561,0.7485875706214689,0.1336206896551724,0.0,0.0,0.0,0.0,0.0,1.0,0.5331794611657403,0.4652706430971419,0.3872807331920035,0.3685044509622911,0.1933263551683984,0.2868687129197678,0.6632660598209205,0.503464068401172,0.3439267680389002,0.6213994070080799,0.5415800996181416,0.4536815841004763,0.6256933890077421,0.3730297820263463,0.4097307128247254
0.1066666666666666,0.4222222222222223,0.3120567375886525,0.0,0.0,0,0.375,0.1951219512195121,0.7146892655367232,0.2456896551724138,0.0,0.0,0.0,0.0,0.0,1.0,0.3760780983492578,0.1602068852963732,0.264589648704966,0.1704414334652685,0.2074005273105713,0.3042778805709946,0.3449867515188652,0.6016347225213394,0.1823132234774544,0.0401760433903557,0.0707264584473523,0.8805612355298165,0.767862329328127,0.4429262557724543,0.4097307128247254
0.1866666666666666,0.4666666666666668,0.0780141843971631,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.6229288541645005,0.3957284410663176,0.4965134331887303,0.3918856953958208,0.3157193479145536,0.2458113014807759,0.4225421518478789,0.525098212881403,0.5570666211308839,0.3013359570280648,0.2854377671255181,0.698733151892074,0.5812132266348446,0.8192918836361128,0.7430961388788951
0.2933333333333333,0.488888888888889,0.3404255319148936,0.1052631578947368,0.0,0,0.3125,0.048780487804878,0.728813559322034,0.2801724137931035,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4695025577116978,0.2595619208032244,0.3381012411815948,0.3685044509622911,0.2354144875081535,0.2887258256465392,0.4027084201679213,0.503464068401172,0.51129238843714,0.4638700044618176,0.4771408350341376,0.5675459088550411,0.4904207604668813,0.2975451654725659,0.4116907952749399
0.0466666666666666,0.4,0.0921985815602837,0.1052631578947368,0.0,0,0.375,0.1951219512195121,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.4259078005516463,0.2446727534420603,0.0831624248189264,0.0,0.3160144057019308,0.3208174764460762,0.1552654184666108,0.5740154786217317,0.255691547517925,0.2808592266427102,0.2720631344807307,0.7424622329044184,0.639579812028535,0.5504592923049283,0.4097307128247254
0.2600000000000001,0.8666666666666668,0.6170212765957446,0.1052631578947368,0.0,0,0.125,0.0975609756097561,0.6016949152542372,0.0862068965517241,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.4845328365718955,0.3082782824609925,0.7282603869009756,0.679014871550342,0.3711421108160103,0.3481534329032252,0.7721558196759052,0.0,0.3720250790485155,0.4037196089548383,0.3864905471083563,0.5481107617384435,0.5228466412411539,0.1846976520414011,0.1923795743866849
0.3400000000000001,0.8000000000000002,0.6382978723404255,0.1052631578947368,0.0,0,0.125,0.048780487804878,0.7853107344632768,0.1077586206896551,0.0,0.0,0.0,0.0,0.0,1.0,0.428900572711765,0.3557994357655492,0.2307184704743289,0.3530998217914193,0.3173166803555564,0.2274411056630817,0.9121569394894568,0.4415431480033476,0.3138579075990084,0.388955041820733,0.4005199328249851,0.62928223109655,0.6121046590803827,0.5558359441315519,0.4097307128247254
0.4333333333333333,0.5333333333333334,0.375886524822695,0.1052631578947368,0.0,0,0.3125,0.0975609756097561,0.7146892655367232,0.2456896551724138,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.4343848934590486,0.2367233176529588,0.4427020553203662,0.3704457628408487,0.3711819183203248,0.4353752765647599,0.4320511024141252,0.4462123067787615,0.2052895784339316,0.3640459438332136,0.4058094609286048,0.7133095122295221,0.5228466412411539,0.4966927740386913,0.4375111649959062
0.5333333333333333,0.0888888888888889,0.4042553191489362,1.0,0.0,3,0.625,0.3414634146341463,0.5282485875706214,0.2456896551724138,1.0,1.0,0.0,0.0,0.0,1.0,0.6471008670490461,0.3833997201778816,0.3285661183256875,0.3899685215020343,0.3644027689094258,0.4173570855111171,0.3828983848825817,0.5800526187076684,0.4101961214856228,0.2885380005372182,0.3136731027089582,0.6647216444380284,0.4255689989183362,0.3891597375062174,0.1735968693696885
0.2866666666666666,0.4,0.5673758865248227,0.1052631578947368,0.0,0,0.375,0.073170731707317,0.6638418079096045,0.2413793103448275,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,1.0,0.3851472397481055,0.3995112493979863,0.4305307226043255,0.3685044509622911,0.4794122218745976,0.3592961092638538,0.4027084201679213,0.503464068401172,0.3439267680389002,0.3832428785694836,0.3701437738758384,0.6015574163090865,0.584455814712272,0.2505810849718418,0.2015970992409515
0.2933333333333333,0.488888888888889,0.3404255319148936,0.1052631578947368,0.0,0,0.3125,0.048780487804878,0.728813559322034,0.2801724137931035,0.0,0.0,0.763157894736842,0.0833333333333333,0.0,1.0,0.8080317070403201,0.2732390107979465,0.347038660428064,0.3685044509622911,0.2591204354739467,0.2887258256465392,0.4027084201679213,0.503464068401172,0.51129238843714,0.4369942958310396,0.4489054994506976,0.4995228939469499,0.4904207604668813,0.4913161222120676,0.4097307128247254
0.7333333333333335,0.1333333333333333,0.1631205673758865,0.6052631578947367,0.0,1,0.0,0.024390243902439,0.2542372881355932,0.0,0.7252747252747254,0.156128024980484,0.9078947368421052,0.3333333333333333,1.0,0.0,0.6226627308065775,0.4149916423717918,0.7624567348270888,0.9774062415371122,0.3243488955102592,0.8093657313557718,0.5092930321179084,0.4283852337930511,0.4744719519495272,0.7324033118178488,0.7386892067544246,0.3828574592554941,0.3656749343974703,0.4966927740386913,0.1985992763237512
0.2866666666666666,0.488888888888889,0.099290780141844,0.1052631578947368,0.0,0,0.3125,0.073170731707317,0.8135593220338984,0.2327586206896552,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4380143617194692,0.2446727534420603,0.5366565160355432,0.3685044509622911,0.2404721157513822,0.2292982183898532,0.4027084201679213,0.503464068401172,0.3439267680389002,0.4088387915511769,0.4251283747488532,0.4849465336095018,0.4579948796926087,0.3031333082802384,0.2097114571922235
0.32,0.3555555555555557,0.0851063829787234,0.1052631578947368,0.0,0,0.375,0.073170731707317,0.8926553672316384,0.3189655172413793,0.0,0.0,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4380143617194692,0.4038838887459398,0.3152837525144201,0.3685044509622911,0.2404721157513822,0.2980113892803964,0.4027084201679213,0.503464068401172,0.3439267680389002,0.5726526346340144,0.612373231775877,0.3246065698975727,0.2504692427372643,0.5343293368250571,0.2097114571922235
0.2866666666666666,0.5111111111111112,0.0851063829787234,0.1052631578947368,0.0,0,0.1875,0.0,0.7401129943502824,0.2413793103448275,0.0,0.0,0.0,0.0,0.0,1.0,0.5717289641823202,0.1882889277831096,0.5524049122429883,0.3680525757930333,0.3429013892236844,0.2905829383733107,0.4027084201679213,0.503464068401172,0.3439267680389002,0.2216160340481926,0.2613569120211481,0.7140172324117442,0.6708627559516165,0.4698095149055729,0.4097307128247254
