Carbon concentration (ppm),Silicon concentration (ppm),Manganese concentration (ppm),Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Sulphur concentration (ppm),Phosphorus concentration (ppm),Oxygen concentration (ppm),Nitrogen concentration (ppm),Current (A),Voltage (V),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),AC or DC,Electrode positive or negative,Nickel concentration (ppm),Chromium concentration (ppm),Molybdenum concentration (ppm),Vanadium concentration (ppm),Copper concentration (ppm),Titanium concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
0.0927152317880794,0.3376623376623376,0.2121212121212121,0.0625,0.0,0,0.1724137931034483,0.1,0.3395784543325527,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.5437744407972163,0.4419908730834851,0.3054538137228521,0.3763770269257708,0.6621609460037534,0.4047308288294358,0.2190494929147428,0.431668479775908,0.3123089634143715,0.1680836809762823,0.1036937762026301,0.8542606825815305,0.797345932427994,0.2741585048093379,0.3888368590223673
0.3112582781456954,0.2727272727272727,0.7323232323232324,0.0625,0.0,0,0.1379310344827586,0.12,0.319672131147541,0.2452830188679245,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.6281632600843781,0.4064460439934325,0.7127394494781463,0.5399071280618448,0.6073379564089957,0.4514150672397957,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.3931725570558257,0.293664796609185,0.5773913343686125,0.6886169416423585,0.2924570298981782,0.5212085992341127
0.1655629139072847,0.3766233766233766,0.7323232323232324,0.0625,0.0,0,0.2068965517241379,0.24,0.3395784543325527,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.6410142894018729,0.5809017285746032,0.6270606766282534,0.7442419326910874,0.6297476571984832,0.4875754632513741,0.3472727374146931,0.4144529858476744,0.361430325847181,0.6608458150963639,0.4976605232202507,0.4444940472264119,0.6366686460447771,0.3569689030069036,0.3989608918855267
0.2582781456953642,0.3636363636363636,0.6161616161616161,0.0625,0.0,0,0.1724137931034483,0.0799999999999999,0.3021077283372365,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.8971252497655222,0.4875019662494178,0.6266522906703615,0.196521556335436,0.7979790552742361,0.4710073862669459,0.3527334083243915,0.3260167499929594,0.7686518194539852,0.3597133998007584,0.3064145295223766,0.6936764606180382,0.6886169416423585,0.3550800558439859,0.5938253142875063
0.2251655629139073,0.3376623376623376,0.1868686868686868,0.0625,0.0,0,0.2413793103448275,0.12,0.3758782201405152,0.2,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,0.0,0.4144100433095519,0.4547445958496113,0.3772559726918681,0.4234279199762359,0.72560233787781,0.4749258500723759,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.2350019954864168,0.167442440768588,0.7102886215108132,0.747813836625649,0.2375614546316575,0.5212085992341127
0.337748344370861,0.4155844155844155,0.3787878787878788,0.36328125,0.0,1,0.4482758620689654,0.24,0.446135831381733,0.1132075471698113,0.6815286624203821,0.2913385826771653,0.2631578947368421,0.0416666666666666,0.0,1.0,0.4144100433095519,0.4547445958496113,0.3772559726918681,0.4224572599088559,0.4305280284923803,0.5930826893055989,0.5609567150716059,0.7806928157788207,0.2984737650255502,0.1878550011724584,0.1483178413988006,0.7545877172248802,0.6886169416423585,0.3083044273002628,0.5300788070425296
0.304635761589404,0.3376623376623376,0.5252525252525253,0.0625,0.0,0,0.2413793103448275,0.0799999999999999,0.3618266978922717,0.2264150943396226,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.5020661756352831,0.5272836858214782,0.372584370592815,0.4234279199762359,0.4547362544207776,0.4252919752035955,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.2485482706562132,0.2007700984642327,0.7394919350634599,0.5937391957710207,0.3382033426202787,0.5212085992341127
0.0993377483443708,0.4025974025974025,0.5858585858585859,0.0625,0.0,0,0.2068965517241379,0.24,0.3395784543325527,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.3673067177049812,0.4547445958496113,0.3503663444610232,0.3559648198122614,0.5709951271562896,0.513563422709155,0.6172078075079104,0.5254573314523441,0.1831156317283008,0.0410142573932524,0.0043050089052284,0.8835257626010355,0.7849275116338145,0.2680589964463912,0.5212085992341127
0.2980132450331125,0.4025974025974025,0.1818181818181818,0.0625,0.0,0,0.2758620689655172,0.1,0.3981264637002341,0.169811320754717,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.3283082984689531,0.4335027960255382,0.4115056720541544,0.4234279199762359,0.596863233899561,0.4292104390090255,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.5164690788209887,0.3449360903785922,0.4603491150978849,0.5782834904976584,0.2863575215352314,0.5212085992341127
0.4701986754966888,0.4935064935064934,0.3484848484848485,0.078125,0.0,0,0.0689655172413793,0.0799999999999999,0.3138173302107728,1.0,0.0356687898089171,0.1496062992125983,1.0,0.3333333333333333,0.0,1.0,0.4683917474611128,0.9251610229597506,0.7324995069152703,0.830134488208487,0.4416629080918305,0.4187742637405636,0.3365665704034251,0.6443983909794042,0.929847376502555,0.4526884943084883,0.4445949902084765,0.5281539603631761,0.5219873975919135,0.4876412975124738,0.3634890789818203
0.2980132450331125,0.3896103896103896,0.3686868686868687,0.0625,0.0,0,0.2068965517241379,0.0799999999999999,0.3419203747072599,0.2452830188679245,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,1.0,0.7086884354197303,0.4184811499539599,0.7982849611988343,0.4234279199762359,0.8251924445644834,0.4670889224615158,0.3414350726074089,0.4942916555664851,0.4773629549440349,0.3810055907812558,0.2898398767352275,0.677064299725263,0.7127789395947219,0.1255589191256382,0.34495734716097
0.6688741721854304,0.3376623376623376,0.5707070707070707,1.0,0.0,1,0.3103448275862069,0.1999999999999999,0.3489461358313817,0.2792452830188679,0.9363057324840764,0.3700787401574803,0.0,0.0,0.0,1.0,0.4366378038425476,0.4579519805799077,0.3790146040494098,0.4263399001783762,0.465324278874718,0.4194142794954505,0.4314684917968899,0.573240738523964,0.4247484873209511,0.4068603941147168,0.3229891823095256,0.450268538756954,0.5557259529043594,0.4562904268883079,0.542650689870405
0.2649006622516556,0.5324675324675324,0.5505050505050506,0.0625,0.0,0,0.1379310344827586,0.12,0.2833723653395784,0.0867924528301886,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,1.0,0.356384367283874,0.4713440447447145,0.3926673233700812,0.3352507274109308,0.4448965436947554,0.5010489421085761,0.6097393022858719,0.465630715867519,0.3998648356402694,0.3216916301927274,0.2209913190039928,0.677064299725263,0.7695596347827761,0.30263410154111,0.6365706547721989
0.0794701986754966,0.3506493506493506,0.3585858585858586,0.0625,0.0,0,0.2413793103448275,0.1999999999999999,0.3395784543325527,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,1.0,0.9288239299303088,0.4001791959546408,0.4245824581951073,0.5691871978472953,0.5942647265624571,0.5332515827122765,0.1098559779618212,0.5814843644211578,0.2130489849916599,0.3992560401931106,0.3038645829397383,0.6659895257967464,0.7127789395947219,0.2800372180209569,0.5341320049389318
0.4039735099337749,0.5454545454545454,0.3636363636363636,0.125,0.0,0,0.3793103448275862,0.38,0.4660421545667447,1.0,0.1095541401273885,0.1653543307086614,0.0,0.0,0.0,1.0,0.4842687192703954,0.9625805114798752,0.7149131933398544,0.791308085513284,0.4472303478915556,0.5493766623755465,0.4341219883145143,0.417410872464643,0.3686263885229952,0.2566943684833783,0.2436398190618643,0.5953488102699553,0.7300818958630143,0.2992042878926575,0.4067058040324172
0.3245033112582781,0.4025974025974025,0.3787878787878788,0.0625,0.0,0,0.2068965517241379,0.06,0.2763466042154566,0.2339622641509434,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.6661991934960909,0.3731600366982568,0.4736770517539257,0.4232337879627599,0.6014493530527437,0.4657827678597058,0.3414350726074089,0.4942916555664851,0.3826569132224842,0.4185931478905623,0.2818041335793669,0.6295029982994689,0.631886166625104,0.2985565382611249,0.5212085992341127
0.2582781456953642,0.3636363636363636,0.5606060606060606,0.0625,0.0,4,0.1034482758620689,0.06,0.2857142857142857,0.2,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,1.0,0.6571284361019324,0.5571000334653622,0.443252969352135,0.5189762037331842,0.5830962256527386,0.5193351065339162,0.4542131397826544,0.5257338335250097,0.2766976556242559,0.3095246639181575,0.2235412655866311,0.7490503302606218,0.7683515348851578,0.2214019855744201,0.4656552084808705
0.5364238410596026,0.1558441558441558,0.4141414141414141,0.59375,0.0,3,0.3793103448275862,0.32,0.2587822014051522,0.2150943396226415,0.6496815286624203,0.956535433070866,0.0,0.0,0.0,1.0,0.6712449710266771,0.3589228484626792,0.3878077608371177,0.4418704612564574,0.5641465836857824,0.6331965339615582,0.4656206705417915,0.419431538630306,0.2258355505599495,0.172646293329246,0.1495928146901198,0.7878120390104303,0.6886169416423585,0.4266462138830064,0.6282325594053111
0.5695364238410596,0.2337662337662337,0.5202020202020202,1.0,0.0,1,0.3793103448275862,0.28,0.1440281030444964,0.2943396226415095,0.9363057324840764,0.3700787401574803,0.0,0.0,0.0,1.0,0.4556901700136867,0.4574174164581917,0.3790146040494098,0.5188190314758752,0.4064670590459865,0.5375837164471541,0.7029223256628405,0.6746584451257149,0.4107179626214622,0.3201707594084061,0.3089644761050149,0.6537747104665532,0.5194829559758143,0.3357604299145511,0.497999902525964
0.3245033112582781,0.5064935064935064,0.4191919191919192,0.0625,0.0,0,0.2068965517241379,0.06,0.230679156908665,0.1962264150943396,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.3065785491181314,0.3475059547013698,0.5102067148340091,0.4234279199762359,0.4290123933094066,0.6669305765384475,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.2076263213686345,0.1597926010206731,0.7933494259746887,0.7695596347827761,0.2558599797204977,0.5212085992341127
0.205298013245033,0.3636363636363636,0.4848484848484848,0.09375,0.0,0,0.0344827586206896,0.0,0.2903981264637002,0.2226415094339622,0.0611464968152866,0.2125984251968503,1.0,0.3333333333333333,0.0,1.0,0.7351248738570608,0.903778458091108,0.690292354334272,0.8495476895560885,0.4360954682921054,0.5493766623755465,0.4341219883145143,0.3002103370608893,0.5089316355178852,0.5379770284491154,0.4911155305843434,0.5789595879486826,0.5279432364721185,0.4112953992906221,0.3095525333460341
0.4370860927152318,0.5324675324675324,0.8131313131313131,0.625,0.0,3,0.6551724137931035,0.4,0.3430913348946136,0.2377358490566037,0.6496815286624203,1.0,0.0,0.0,0.0,1.0,0.6511234396035583,0.4232726133333555,0.5320155321555285,0.4418704612564574,0.5752814632852326,0.3507762531905458,0.4524811270890722,0.6101646589058873,0.4188590846006242,0.7368893543124257,0.4849107903070591,0.5940034952613876,0.5436449539281777,0.365651130253539,0.3296920389277578
0.3112582781456954,0.3896103896103896,0.5505050505050506,0.0625,0.0,0,0.1379310344827586,0.18,0.4028103044496486,0.1358490566037736,0.0700636942675159,0.1496062992125983,0.3289473684210526,0.5833333333333333,0.0,1.0,0.3428093293168022,0.4766356408439153,0.399893831592761,0.3550682143411465,0.4933369178122038,0.4252919752035955,0.4829045755287803,0.4258925980111598,0.4903114104607839,0.2654194111728415,0.2044166662168437,0.582928721332871,0.747813836625649,0.3185895972295712,0.6099693635454967
0.3311258278145695,0.3766233766233766,0.5555555555555557,0.0625,0.0,0,0.2068965517241379,0.0799999999999999,0.3337236533957845,0.2867924528301887,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.6293806298526919,0.4750129404947854,0.5299901226313476,0.4232337879627599,0.5587273386638041,0.4631704586560858,0.3414350726074089,0.4942916555664851,0.3721340196978674,0.5060120917037516,0.374934029045296,0.7775639235614689,0.9319493937684036,0.2589097339019711,0.5212085992341127
0.4569536423841059,0.1818181818181818,0.5151515151515151,0.59375,0.0,3,0.5517241379310345,0.3,0.2400468384074941,0.1509433962264151,0.6496815286624203,0.956535433070866,0.0,0.0,0.0,1.0,0.3552977981683571,0.6069503995602976,0.3807732354069513,0.4418704612564574,0.5474442642866072,0.4198676041185151,0.3107574700213624,0.4674303201527436,0.2893974437379447,0.1467914899957849,0.1738173072251838,0.677064299725263,0.664454943689995,0.365651130253539,0.6000683593602588
0.3112582781456954,0.3896103896103896,0.3737373737373737,0.0625,0.0,0,0.2068965517241379,0.1,0.3442622950819672,0.2037735849056604,0.0700636942675159,0.1496062992125983,0.763157894736842,0.0833333333333333,0.0,1.0,0.5452107572149401,0.5166812342591177,0.4423281029065914,0.464195642806199,0.3495418996409603,0.4670889224615158,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.2608567988198778,0.1891169867210138,0.7269007824035884,0.747813836625649,0.2223126837242906,0.5212085992341127
0.2317880794701986,1.0,0.5353535353535354,0.29296875,0.0,1,0.4137931034482758,0.44,0.7412177985948478,0.0792452830188679,0.554140127388535,0.2913385826771653,0.2631578947368421,0.0416666666666666,0.0,1.0,0.4144100433095519,0.4547445958496113,0.3772559726918681,0.4224572599088559,0.4305280284923803,0.4887666544239263,0.6097393022858719,0.4070950968607576,0.2984737650255502,0.3855682031342194,0.3217142090182066,0.6216904300826794,0.5436449539281777,0.4380864343462086,0.3810763537564084
0.3311258278145695,0.3766233766233766,0.5454545454545454,0.0625,0.0,0,0.2413793103448275,0.1,0.284543325526932,0.2150943396226415,0.0700636942675159,0.1496062992125983,0.0,0.0,0.0,1.0,0.5513827844981256,0.3498441583724832,0.4711491310042627,0.4234279199762359,0.7070721240421698,0.601622846447947,0.3414350726074089,0.4942916555664851,0.3019813962004224,0.1996904682465652,0.2330890783934811,0.4933706533154475,0.6316291196298365,0.2955067840796515,0.5212085992341127
